A,Y,W,Z,A2,W2,X_age,X_educ,X_fsize,X_marr
79023.0,87996.0,1,0,0,1,49,18,4,1
44376.0,11400.0,0,0,0,1,28,15,4,1
76860.0,-11000.0,0,0,0,1,49,15,6,1
15300.0,875.0,0,0,0,1,34,11,1,0
19089.0,20.0,0,0,0,1,58,12,3,0
8160.0,0.0,0,0,0,0,26,12,4,1
103356.0,60400.0,1,0,0,1,43,18,3,1
14280.0,-1260.0,0,0,0,1,33,10,5,1
38997.0,5424.0,1,0,0,1,46,12,3,1
22338.0,892.0,0,0,0,0,26,14,1,0
24630.0,-3800.0,0,0,0,0,25,15,1,0
51900.0,800.0,0,0,0,1,35,12,4,1
17508.0,41699.0,1,0,0,0,61,14,1,0
30954.0,9500.0,1,0,0,1,55,12,2,1
18900.0,9150.0,0,0,0,0,43,12,3,0
56550.0,12821.0,1,0,0,1,42,16,4,1
28122.0,305.0,0,0,0,1,32,12,4,0
56589.0,-11650.0,1,0,0,1,43,12,4,1
13794.0,0.0,0,0,0,0,28,12,4,1
74718.0,59100.0,1,0,0,1,57,12,3,1
23772.0,11937.0,1,0,0,1,47,18,4,1
55356.0,31498.0,1,0,0,1,59,9,4,1
34191.0,13199.0,1,0,0,1,53,12,4,1
51165.0,12849.0,0,0,0,1,36,14,4,1
35340.0,30799.0,0,0,0,1,53,12,3,1
56574.0,18613.0,1,0,0,1,34,17,4,1
242124.0,1324445.0,1,0,0,1,59,12,2,1
34764.0,3000.0,0,0,0,0,63,10,2,1
26520.0,3738.0,0,0,0,1,54,12,1,0
62130.0,-2000.0,0,0,0,1,39,18,5,1
43260.0,8900.0,0,0,0,1,36,8,8,1
30963.0,4449.0,0,0,0,1,33,12,5,1
35610.0,7200.0,0,0,0,1,46,18,2,1
26550.0,-17100.0,0,0,0,1,35,12,2,0
26100.0,42680.0,1,0,0,1,46,14,3,0
83886.0,6000.0,1,0,0,1,43,14,5,1
32442.0,25049.0,1,0,0,1,37,16,1,0
55791.0,5968.0,0,0,0,1,42,15,4,1
8070.0,6200.0,1,0,0,0,26,15,2,0
36060.0,31649.0,1,0,0,1,40,13,1,1
44700.0,-1140.0,0,0,0,0,33,18,5,1
9792.0,0.0,0,0,0,0,37,10,2,0
18366.0,75.0,0,0,0,1,43,12,4,1
21675.0,4500.0,0,0,0,0,28,12,2,0
26400.0,0.0,0,0,0,1,27,14,4,1
2649.0,0.0,0,0,0,0,27,12,3,1
9081.0,59.0,0,0,0,0,34,12,2,0
34500.0,0.0,0,0,0,0,31,12,1,0
28035.0,275.0,0,0,0,0,26,12,3,0
41436.0,8459.0,0,0,0,1,27,14,4,1
47421.0,19249.0,0,0,0,0,35,10,4,1
21600.0,1322.0,1,0,0,0,32,12,2,0
21102.0,4199.0,0,0,0,1,64,12,2,1
30249.0,-12918.0,0,0,0,1,29,12,3,1
39594.0,4000.0,0,0,0,0,36,12,1,0
14763.0,-5007.0,0,0,0,1,31,14,4,1
23370.0,-8250.0,0,0,0,0,40,12,5,1
26460.0,-2975.0,0,0,0,1,35,12,1,0
35418.0,-5750.0,0,0,0,1,57,13,5,1
4590.0,0.0,0,0,0,0,55,10,4,0
20400.0,-1000.0,0,0,0,0,36,13,4,0
37062.0,-8676.0,0,0,0,1,40,18,6,1
13260.0,0.0,0,0,0,0,28,12,2,0
23469.0,1800.0,0,0,0,1,41,14,3,0
34818.0,52615.0,1,0,0,1,31,17,4,1
53226.0,-1200.0,0,0,0,1,51,13,8,1
29160.0,4245.0,0,0,0,1,36,17,3,0
49200.0,172600.0,1,0,0,1,39,18,1,0
16800.0,-1984.0,0,0,0,1,40,10,2,0
29694.0,78599.0,1,0,0,1,62,12,2,1
65124.0,15000.0,0,0,0,1,55,13,2,1
55365.0,-7670.0,0,0,0,0,27,14,3,1
31338.0,1000.0,0,0,0,1,31,13,4,1
49428.0,25500.0,1,0,0,1,57,16,1,0
9738.0,-2451.0,0,0,0,0,55,12,1,0
10713.0,-400.0,0,0,0,0,49,11,2,0
12927.0,17398.0,1,0,0,1,46,12,4,1
16848.0,100.0,0,0,0,0,40,8,4,1
26202.0,99.0,0,0,0,0,54,12,1,0
35709.0,14700.0,1,0,0,1,46,17,2,1
24510.0,-725.0,0,0,0,0,30,12,2,1
30780.0,-4900.0,0,0,0,1,39,12,4,0
16524.0,10749.0,0,0,0,1,62,8,4,0
11220.0,0.0,0,0,0,0,30,3,3,0
43476.0,-50.0,0,0,0,1,31,9,4,1
14520.0,1999.0,0,0,0,0,33,12,1,0
22800.0,1300.0,0,0,0,1,30,10,5,1
84621.0,5800.0,0,0,0,1,33,18,4,1
23154.0,-1691.0,1,0,0,1,26,14,2,0
19677.0,0.0,0,0,0,0,45,10,4,1
24000.0,-700.0,0,0,0,1,32,15,3,1
87708.0,-9900.0,0,0,0,1,50,12,2,1
8535.0,-200.0,0,0,0,0,49,10,1,0
20100.0,153.0,0,0,0,0,37,12,1,0
33600.0,1200.0,0,0,0,1,41,18,5,1
24510.0,500.0,0,0,0,0,29,12,4,1
12036.0,-80.0,0,0,0,1,31,6,6,1
43002.0,100000.0,1,0,0,1,64,14,2,1
60702.0,8700.0,0,0,0,1,36,12,4,1
18642.0,750.0,0,0,0,0,31,6,4,1
12240.0,-2500.0,1,0,0,1,32,13,2,0
21747.0,9750.0,0,0,0,0,59,12,4,1
25107.0,3949.0,0,0,0,1,47,13,2,1
12165.0,-366.0,0,0,0,1,48,6,5,1
33651.0,-10946.0,0,0,0,1,64,12,1,0
18729.0,0.0,0,0,0,1,50,12,3,0
52854.0,76840.0,1,0,0,1,61,13,2,1
49509.0,27196.0,0,0,0,1,57,18,1,0
37245.0,64.0,0,0,0,1,29,13,4,1
14382.0,1569.0,0,0,0,0,39,15,3,0
41808.0,-1320.0,0,0,0,1,27,14,2,1
52182.0,28300.0,1,0,0,1,41,16,4,1
27486.0,-768.0,0,0,0,1,33,10,4,1
27876.0,3338.0,1,0,0,1,34,14,5,1
13440.0,0.0,0,0,0,1,42,13,4,0
15300.0,0.0,0,0,0,0,30,12,3,0
108054.0,1500.0,1,0,0,1,38,16,5,1
30015.0,-2850.0,0,0,0,0,27,16,1,0
31875.0,-2900.0,0,0,0,0,30,12,1,0
27570.0,1000.0,0,0,0,0,32,13,3,1
22956.0,-12276.0,0,0,0,1,39,12,4,1
10797.0,0.0,0,0,0,0,57,11,2,0
13005.0,0.0,0,0,0,0,44,12,1,0
39975.0,40199.0,1,0,0,1,55,12,2,1
6435.0,-1800.0,0,0,0,1,47,6,7,1
34608.0,1950.0,1,0,0,1,46,18,3,1
70755.0,40900.0,1,0,0,1,45,17,2,1
12960.0,0.0,0,0,0,1,32,12,3,1
41118.0,54303.0,1,0,0,1,60,15,1,0
56133.0,-3175.0,0,0,0,1,43,14,4,1
11205.0,-4000.0,0,0,0,1,39,14,5,0
7113.0,0.0,0,0,0,0,48,16,1,0
15894.0,14583.0,1,0,0,1,60,12,2,1
12963.0,5.0,0,0,0,1,35,12,1,0
20430.0,1609.0,1,0,0,0,59,6,1,0
33822.0,21300.0,1,0,0,1,45,14,3,0
61581.0,61366.0,1,0,0,1,44,15,4,1
39201.0,21149.0,1,0,0,1,40,12,1,0
59652.0,-1062.0,1,0,0,1,29,16,3,1
8400.0,-1300.0,0,0,0,0,47,12,3,0
28032.0,-8750.0,0,0,0,0,34,12,1,0
29850.0,1149.0,0,0,0,0,34,16,2,1
14511.0,600.0,1,0,0,1,43,12,5,0
27156.0,-400.0,0,0,0,1,48,12,2,0
82524.0,32648.0,1,0,0,1,41,12,2,1
9690.0,0.0,0,0,0,1,62,8,1,0
22614.0,18450.0,0,0,0,1,53,16,1,0
15504.0,0.0,0,0,0,0,39,12,5,0
33630.0,2750.0,0,0,0,1,29,1,4,1
10200.0,50.0,0,0,0,0,28,12,1,0
24681.0,2500.0,1,0,0,1,40,16,4,1
9801.0,0.0,0,0,0,0,26,12,3,0
39660.0,3000.0,0,0,0,1,26,18,2,1
17859.0,-200.0,0,0,0,1,28,13,3,0
21585.0,-3400.0,0,0,0,1,32,12,2,1
40224.0,-800.0,0,0,0,0,52,10,3,1
34488.0,1140.0,0,0,0,1,36,11,5,1
33681.0,3500.0,1,0,0,1,55,12,5,1
12000.0,0.0,0,0,0,0,29,18,1,0
42876.0,931000.0,1,0,0,1,63,17,1,0
17379.0,5000.0,1,0,0,1,36,10,3,0
30780.0,39574.0,1,0,0,1,60,13,5,1
39630.0,225.0,0,0,0,0,41,13,3,1
5820.0,0.0,0,0,0,0,25,12,4,1
16056.0,-331.0,0,0,0,1,27,11,4,1
26700.0,-5177.0,0,0,0,0,45,12,2,0
48120.0,-4000.0,0,0,0,0,28,14,3,1
22119.0,4500.0,1,0,0,1,59,14,1,0
22350.0,2180.0,0,0,0,0,35,16,1,0
137160.0,5004.0,1,0,0,1,51,16,3,1
18042.0,-10300.0,1,0,0,1,30,12,5,1
19020.0,13000.0,1,0,0,1,41,13,4,1
21381.0,-389.0,0,0,0,1,37,12,1,0
27918.0,-6395.0,0,0,0,0,25,16,1,0
93336.0,100000.0,0,0,0,1,55,18,4,1
17172.0,-3416.0,0,0,0,1,42,10,1,0
21606.0,15800.0,1,0,0,1,35,13,2,1
34785.0,-4900.0,0,0,0,0,42,12,4,1
20517.0,150.0,0,0,0,1,39,12,2,1
20988.0,1022.0,0,0,0,1,46,13,1,1
10212.0,-18051.0,0,0,0,1,36,14,4,1
34938.0,-801.0,0,0,0,0,32,14,4,1
9360.0,0.0,0,0,0,0,46,12,1,0
25356.0,-655.0,0,0,0,1,33,1,4,1
18798.0,-234.0,0,0,0,1,28,12,1,1
76872.0,6900.0,0,0,0,1,45,18,4,1
25227.0,-625.0,0,0,0,1,57,12,4,1
14496.0,-5900.0,0,0,0,1,53,15,2,0
9180.0,-700.0,0,0,0,1,44,14,4,0
12675.0,32568.0,0,0,0,1,49,12,3,0
22854.0,-5141.0,0,0,0,0,26,12,3,1
16800.0,50.0,0,0,0,0,29,11,3,0
20529.0,-550.0,0,0,0,0,43,12,1,0
26964.0,11999.0,0,0,0,0,46,12,1,0
55344.0,73499.0,0,0,0,1,44,15,4,1
27030.0,-1800.0,0,0,0,0,28,16,1,0
7470.0,0.0,0,0,0,0,42,4,3,0
12384.0,2084.0,0,0,0,1,38,13,4,1
135405.0,1089619.0,1,0,0,1,38,17,3,1
21012.0,800.0,0,0,0,0,35,12,1,0
15594.0,1580.0,0,0,0,1,40,16,2,0
52806.0,69870.0,1,0,0,1,61,12,3,1
83499.0,8798.0,1,0,0,1,44,17,3,0
67128.0,89500.0,1,0,0,1,40,14,2,1
5391.0,1019.0,0,0,0,1,60,10,1,0
19797.0,-2750.0,0,0,0,0,29,13,2,1
48582.0,16800.0,0,0,0,1,61,12,2,1
31674.0,-2650.0,0,0,0,0,45,14,1,0
55314.0,72964.0,0,0,0,0,59,14,1,0
14058.0,80000.0,0,0,0,1,45,14,3,0
26166.0,-750.0,0,0,0,0,43,15,1,0
19365.0,0.0,0,0,0,0,38,10,3,0
44751.0,4249.0,0,0,0,1,43,18,5,1
22500.0,-980.0,0,0,0,0,40,15,1,0
18144.0,-57.0,0,0,0,1,28,10,5,1
42699.0,33725.0,1,0,0,1,33,16,3,1
4632.0,0.0,0,0,0,0,49,12,7,0
44925.0,-1800.0,0,0,0,0,58,12,2,1
14430.0,-1500.0,0,0,0,0,27,16,2,1
7977.0,384.0,0,0,0,1,29,12,4,0
30000.0,-1400.0,0,0,0,0,35,12,6,1
18468.0,494.0,0,0,0,0,38,13,4,1
85080.0,57500.0,1,0,0,1,64,14,2,1
58878.0,57000.0,0,0,0,1,29,1,3,1
8988.0,200.0,0,0,0,1,34,14,6,0
21969.0,3000.0,0,0,0,0,51,14,1,0
53382.0,22999.0,1,0,0,1,58,18,4,1
46401.0,-996.0,0,0,0,1,32,12,3,1
45300.0,3599.0,0,0,0,1,27,12,2,1
16947.0,100.0,0,0,0,0,58,12,1,0
20103.0,-4823.0,0,0,0,0,35,16,5,1
23640.0,55000.0,1,0,0,1,55,11,2,1
10674.0,210.0,0,0,0,0,49,15,1,0
102744.0,170000.0,1,0,0,1,62,13,3,1
40641.0,20685.0,1,0,0,1,48,12,1,0
17832.0,63.0,0,0,0,1,27,13,4,1
24024.0,-130.0,0,0,0,0,33,16,1,0
36393.0,300.0,0,0,0,0,27,12,3,1
23850.0,6799.0,1,0,0,0,57,13,1,0
25164.0,866860.0,0,0,0,1,63,14,2,0
11610.0,50.0,0,0,0,1,44,12,1,0
14424.0,-2040.0,0,0,0,1,46,8,4,1
20469.0,749.0,0,0,0,0,42,12,2,0
18900.0,0.0,0,0,0,0,49,11,1,0
76404.0,11750.0,1,0,0,1,50,13,3,1
32232.0,14098.0,0,0,0,1,50,18,1,0
18090.0,-300.0,0,0,0,0,41,8,2,1
21387.0,2700.0,0,0,0,0,34,18,1,0
18006.0,-835.0,0,0,0,0,26,14,4,0
37740.0,-5427.0,0,0,0,1,44,12,3,1
14400.0,200.0,0,0,0,0,28,5,2,0
13818.0,-400.0,0,0,0,0,26,14,1,0
22500.0,999.0,0,0,0,0,37,12,1,0
43968.0,17299.0,0,0,0,0,57,14,2,1
9858.0,-5530.0,0,0,0,0,44,15,1,0
25188.0,-6401.0,0,0,0,0,44,13,2,0
7152.0,-250.0,0,0,0,0,32,10,3,0
15246.0,22705.0,0,0,0,1,37,12,3,1
46176.0,82460.0,1,0,0,1,43,15,3,1
2166.0,0.0,0,0,0,0,43,10,1,0
18564.0,-2100.0,0,0,0,1,48,14,2,0
6000.0,-2800.0,0,0,0,0,48,14,1,0
23091.0,500.0,0,0,0,0,35,16,3,0
22956.0,10299.0,0,0,0,0,44,6,2,0
38196.0,20399.0,0,0,0,1,31,16,2,1
45531.0,10560.0,1,0,0,1,46,12,3,1
12858.0,0.0,0,0,0,0,44,11,2,1
3156.0,0.0,0,0,0,0,53,12,1,0
18390.0,15199.0,1,0,0,1,44,12,2,1
20229.0,-3000.0,0,0,0,1,31,12,4,1
31800.0,-1335.0,0,0,0,0,28,12,4,1
44595.0,24500.0,1,0,0,1,36,14,2,1
17505.0,0.0,0,0,0,0,44,10,2,0
71757.0,17700.0,0,0,0,1,55,18,4,1
69120.0,0.0,0,0,0,0,40,14,7,1
5400.0,4999.0,0,0,0,0,43,13,3,1
19248.0,0.0,0,0,0,0,25,12,1,0
56430.0,-5000.0,0,0,0,0,38,12,3,1
44169.0,3025.0,0,0,0,1,30,12,2,1
7134.0,-250.0,0,0,0,1,55,10,5,1
43485.0,1500.0,0,0,0,1,28,16,1,0
62352.0,-1380.0,1,0,0,1,32,17,1,0
18696.0,0.0,0,0,0,1,53,11,6,0
52182.0,59549.0,0,0,0,1,44,12,5,1
17424.0,-36.0,0,0,0,1,52,12,3,1
27330.0,-2600.0,0,0,0,0,50,14,4,1
35280.0,-2280.0,0,0,0,1,42,12,3,1
15186.0,-5192.0,1,0,0,1,36,9,4,1
39900.0,0.0,0,0,0,0,34,13,5,1
41994.0,63022.0,1,0,0,1,37,12,4,1
53205.0,-4470.0,0,0,0,1,42,6,5,1
8640.0,-2000.0,0,0,0,0,27,12,1,0
18360.0,50.0,0,0,0,1,30,13,3,0
9720.0,-1203.0,0,0,0,0,51,3,6,1
87660.0,33249.0,1,0,0,1,49,14,2,1
41496.0,0.0,0,0,0,1,38,12,1,0
32436.0,-545.0,0,0,0,1,56,8,2,1
36720.0,4000.0,0,0,0,1,44,12,4,0
21876.0,-11660.0,0,0,0,1,61,12,2,1
47160.0,16055.0,0,0,0,1,31,12,2,1
30342.0,10100.0,1,0,0,0,26,15,1,0
12093.0,30000.0,1,0,0,1,31,14,1,0
17472.0,5000.0,0,0,0,0,35,12,3,1
42396.0,22349.0,1,0,0,1,60,14,3,1
17850.0,50.0,0,0,0,1,29,3,7,1
48000.0,-19600.0,0,0,0,0,46,13,4,1
7284.0,-2380.0,0,0,0,0,32,12,4,1
24000.0,-11980.0,0,0,0,1,40,16,4,1
20712.0,-2948.0,0,0,0,1,32,14,4,1
9816.0,10050.0,1,0,0,1,54,12,1,0
16830.0,0.0,0,0,0,1,53,11,1,0
36873.0,-4900.0,0,0,0,1,29,12,2,1
14025.0,193048.0,1,0,0,0,38,16,3,1
39600.0,-3000.0,0,0,0,0,27,18,1,0
11424.0,500.0,0,0,0,1,61,11,1,0
12750.0,0.0,0,0,0,0,28,12,3,0
10992.0,269.0,0,0,0,1,49,12,2,0
37830.0,-112.0,0,0,0,1,52,12,2,1
88200.0,18299.0,1,0,0,1,38,14,3,1
50409.0,17149.0,1,0,0,0,54,18,1,0
37380.0,2900.0,0,0,0,0,35,12,4,1
15600.0,-1000.0,0,0,0,0,36,5,5,1
17349.0,-550.0,0,0,0,0,30,18,1,0
10173.0,8199.0,1,0,0,0,44,18,1,0
24309.0,100.0,0,0,0,0,26,12,3,1
22974.0,25437.0,0,0,0,1,62,12,2,1
19812.0,-3651.0,0,0,0,1,31,12,6,1
39681.0,16500.0,1,0,0,1,59,12,3,1
20985.0,-6200.0,0,0,0,1,38,10,5,1
50037.0,2130.0,0,0,0,1,42,13,4,1
24516.0,-440.0,0,0,0,0,33,11,5,1
22410.0,-1000.0,0,0,0,0,44,13,3,0
104460.0,39411.0,1,0,0,1,44,18,4,1
30600.0,1035.0,0,0,0,1,46,13,3,0
82656.0,47749.0,1,0,0,1,36,14,4,1
44019.0,-7000.0,1,0,0,1,45,16,5,1
31254.0,60400.0,1,0,0,1,64,12,4,0
19170.0,7499.0,0,0,0,1,54,12,4,0
107172.0,156100.0,0,0,0,1,38,14,4,1
33954.0,-7955.0,0,0,0,1,34,14,5,1
27006.0,9875.0,1,0,0,1,47,14,2,0
14178.0,-100.0,0,0,0,0,25,12,2,0
6900.0,-11179.0,0,0,0,0,46,6,1,0
11115.0,-108.0,0,0,0,0,52,6,1,0
63294.0,-18600.0,0,0,0,1,39,14,5,1
25440.0,4077.0,0,0,0,1,30,12,3,0
46278.0,10000.0,0,0,0,0,35,12,4,1
38520.0,-7800.0,0,0,0,1,34,14,2,1
17040.0,700.0,1,0,0,0,31,15,3,1
36510.0,-1235.0,0,0,0,1,43,15,7,1
28650.0,15000.0,1,0,0,1,40,12,4,1
43146.0,300.0,0,0,0,1,43,14,7,1
18753.0,0.0,0,0,0,0,30,12,1,0
28059.0,350.0,0,0,0,0,25,14,1,0
15315.0,-351.0,0,0,0,0,28,16,1,0
31830.0,0.0,0,0,0,1,37,12,5,1
12234.0,100.0,0,0,0,0,31,13,3,1
104346.0,66499.0,0,0,0,0,57,18,2,0
81162.0,57996.0,1,0,0,1,46,18,4,1
28860.0,3100.0,0,0,0,0,27,16,2,0
9894.0,-2025.0,0,0,0,1,62,8,3,0
23004.0,-45000.0,0,0,0,0,30,12,1,0
48423.0,8225.0,1,0,0,1,31,13,2,1
20568.0,1200.0,0,0,0,0,29,18,1,0
55074.0,37240.0,0,0,0,1,46,13,6,1
13317.0,15801.0,0,0,0,1,62,11,1,0
18660.0,2999.0,0,0,0,1,41,6,5,1
70275.0,-2157.0,0,0,0,1,41,14,4,1
29676.0,5000.0,0,0,0,1,27,14,1,0
13440.0,111.0,0,0,0,1,30,16,3,0
24942.0,4799.0,0,0,0,0,26,13,4,0
100026.0,500.0,0,0,0,0,28,8,2,0
46332.0,-1050.0,0,0,0,0,28,9,4,1
28890.0,-9500.0,0,0,0,1,32,16,5,1
4164.0,-200.0,0,0,0,0,26,14,2,0
25500.0,-3400.0,0,0,0,1,43,14,1,0
12930.0,0.0,0,0,0,0,27,16,1,0
23190.0,7699.0,0,0,0,1,44,13,4,1
19215.0,100.0,0,0,0,0,41,14,3,0
7650.0,-20850.0,0,0,0,0,31,18,1,0
17649.0,1960.0,0,0,0,0,31,16,1,0
7497.0,26.0,0,0,0,0,42,5,4,1
23028.0,28949.0,0,0,0,1,45,16,2,0
76050.0,7000.0,0,0,0,1,33,15,4,1
22650.0,2500.0,0,0,0,1,43,12,5,1
58260.0,5600.0,0,0,0,1,26,12,3,1
84378.0,43198.0,0,0,0,0,47,13,3,1
23568.0,31799.0,1,0,0,1,60,11,3,0
4800.0,0.0,0,0,0,0,46,12,2,0
26700.0,0.0,0,0,0,0,35,12,3,1
34620.0,15300.0,0,0,0,1,29,16,4,1
12504.0,1700.0,0,0,0,0,41,12,4,0
24159.0,-4152.0,0,0,0,1,35,12,4,1
19227.0,3000.0,0,0,0,0,38,15,3,0
34101.0,-150.0,0,0,0,0,37,18,1,0
16236.0,-1062.0,0,0,0,1,29,14,3,0
8415.0,0.0,0,0,0,0,30,12,2,0
31956.0,-1900.0,0,0,0,0,25,13,1,0
25872.0,349.0,0,0,0,1,43,12,5,1
31278.0,-1900.0,0,0,0,1,50,12,5,1
55359.0,-15100.0,0,0,0,0,30,15,2,1
10800.0,-5763.0,0,0,0,0,29,12,2,1
58578.0,2694.0,0,0,0,1,39,16,2,1
17706.0,3399.0,0,0,0,0,43,16,3,0
18090.0,-701.0,0,0,0,1,27,7,5,1
33777.0,42400.0,1,0,0,1,57,12,3,1
47358.0,20800.0,1,0,0,1,43,13,4,1
43374.0,399.0,0,0,0,0,29,14,1,0
49806.0,110103.0,1,0,0,0,37,18,1,0
12300.0,999.0,0,0,0,0,55,3,4,1
29526.0,18449.0,1,0,0,1,44,12,4,0
77628.0,7492.0,0,0,0,1,35,13,2,1
34986.0,-2500.0,0,0,0,0,36,11,6,1
25800.0,13500.0,1,0,0,1,37,14,1,0
16959.0,-500.0,0,0,0,0,43,6,7,1
4044.0,0.0,0,0,0,1,28,12,5,1
25626.0,0.0,0,0,0,0,38,6,4,1
36300.0,59225.0,1,0,0,0,55,14,1,0
24627.0,549.0,0,0,0,0,30,18,2,0
62250.0,-3000.0,0,0,0,1,46,17,2,0
10890.0,-4910.0,0,0,0,0,64,12,1,0
37146.0,200.0,0,0,0,1,33,14,4,1
90300.0,24500.0,1,0,0,1,45,16,4,1
50649.0,-12001.0,0,0,0,1,25,12,2,1
28050.0,-400.0,0,0,0,0,34,12,1,0
94476.0,2672.0,1,0,0,1,43,16,3,0
63150.0,299.0,0,0,0,1,39,12,4,1
4725.0,0.0,0,0,0,0,27,10,5,1
108135.0,2248.0,0,0,0,0,31,12,4,1
20526.0,550.0,0,0,0,1,31,12,3,1
25500.0,75.0,0,0,0,0,30,12,2,0
45135.0,201500.0,0,0,0,1,61,12,3,1
34773.0,17315.0,1,0,0,0,29,16,4,1
21063.0,-600.0,0,0,0,1,35,12,5,1
21000.0,0.0,0,0,0,0,36,14,1,0
14040.0,294.0,0,0,0,0,47,12,1,0
15480.0,13000.0,0,0,0,1,41,7,4,1
16860.0,4900.0,0,0,0,1,26,14,1,0
19290.0,-5201.0,0,0,0,1,27,12,3,1
10584.0,-1145.0,0,0,0,0,52,12,3,1
7338.0,-235.0,0,0,0,0,62,16,1,0
17571.0,0.0,0,0,0,0,37,12,4,1
17688.0,0.0,0,0,0,1,50,9,3,1
10920.0,-1483.0,0,0,0,0,36,12,4,0
35310.0,-2050.0,0,0,0,0,27,14,2,1
38454.0,-750.0,0,0,0,0,39,12,3,1
35166.0,47280.0,0,0,0,1,41,12,1,0
46815.0,3800.0,1,0,0,0,41,12,3,1
6000.0,-3250.0,0,0,0,1,35,13,2,1
59256.0,29000.0,1,0,0,0,48,17,2,0
47802.0,2500.0,0,0,0,1,47,6,6,1
15780.0,499.0,0,0,0,1,45,10,2,0
16920.0,-2950.0,0,0,0,1,49,12,3,1
14244.0,120000.0,1,0,0,1,60,12,1,0
11100.0,-216.0,0,0,0,0,47,12,4,1
9474.0,-6590.0,0,0,0,1,44,12,5,1
23457.0,0.0,0,0,0,1,61,9,3,1
25761.0,1499.0,0,0,0,1,41,17,1,0
36225.0,-1200.0,0,0,0,1,34,12,4,1
56322.0,-3701.0,0,0,0,0,27,12,8,1
2427.0,9.0,0,0,0,1,48,8,3,1
33984.0,-2700.0,0,0,0,0,28,12,1,0
33840.0,-1600.0,0,0,0,0,45,12,1,0
58407.0,6125.0,1,0,0,1,47,12,4,1
28500.0,24100.0,1,0,0,1,61,13,2,1
16194.0,77.0,0,0,0,0,35,15,1,0
60180.0,33300.0,1,0,0,1,47,13,2,1
46767.0,2000.0,1,0,0,1,37,13,4,1
37458.0,76678.0,0,0,0,1,49,12,2,0
19998.0,59879.0,1,0,0,1,45,18,2,0
27561.0,840.0,0,0,0,1,50,12,4,1
13440.0,0.0,0,0,0,0,42,14,4,0
4350.0,2600.0,1,0,0,1,34,14,1,0
36012.0,-10400.0,0,0,0,1,32,12,8,1
7146.0,0.0,0,0,0,0,32,10,2,0
47754.0,-1855.0,0,0,0,1,34,12,4,1
27045.0,850.0,0,0,0,0,41,15,1,0
44589.0,34999.0,1,0,0,1,57,12,8,1
30000.0,1500.0,1,0,0,0,54,14,1,0
47064.0,55600.0,0,0,0,1,59,12,3,1
51510.0,171450.0,1,0,0,1,41,16,4,1
16320.0,-583.0,0,0,0,0,32,11,3,1
54324.0,22700.0,0,0,0,1,37,12,3,1
80025.0,-700.0,0,0,0,1,38,16,4,1
59256.0,-3332.0,0,0,0,1,49,13,2,1
18960.0,0.0,0,0,0,0,46,8,1,0
24000.0,-19173.0,0,0,0,1,31,12,1,0
3600.0,0.0,0,0,0,1,25,8,5,1
52215.0,-13968.0,0,0,0,0,50,14,5,1
89118.0,-315701.0,0,0,0,0,35,16,3,1
11460.0,3325.0,0,0,0,1,43,12,1,0
35109.0,-5320.0,0,0,0,1,37,12,4,1
43080.0,-8950.0,0,0,0,1,35,12,4,1
54963.0,-10843.0,0,0,0,1,42,14,4,1
18888.0,2000.0,0,0,0,0,62,12,1,0
24840.0,540.0,0,0,0,1,27,12,4,1
35730.0,90531.0,1,0,0,1,64,12,2,1
49956.0,24200.0,1,0,0,1,41,18,4,1
47376.0,4206.0,0,0,0,1,27,16,2,1
36771.0,2499.0,0,0,0,0,31,14,1,0
17781.0,-570.0,0,0,0,1,38,13,4,1
22680.0,200.0,0,0,0,0,25,12,1,0
29424.0,-101.0,0,0,0,0,29,18,2,1
17604.0,-1400.0,0,0,0,0,31,12,1,0
23856.0,-273.0,0,0,0,1,46,8,3,1
4635.0,100.0,0,0,0,1,61,14,2,0
46140.0,25650.0,1,0,0,1,33,12,5,1
2700.0,0.0,0,0,0,1,47,9,1,0
15984.0,12889.0,1,0,0,1,59,14,4,1
71748.0,95000.0,1,0,0,1,56,12,3,1
13110.0,4999.0,0,0,0,1,53,12,3,0
69696.0,-750.0,0,0,0,1,35,18,5,1
34737.0,144749.0,0,0,0,1,61,12,2,1
35031.0,16749.0,1,0,0,1,51,12,1,0
21315.0,3500.0,1,0,0,1,40,13,2,0
31440.0,18600.0,1,0,0,1,33,16,2,1
20928.0,0.0,0,0,0,0,41,10,1,0
45294.0,116499.0,1,0,0,1,57,12,3,1
36840.0,318.0,0,0,0,0,42,16,4,1
11040.0,0.0,0,0,0,0,38,12,4,0
23748.0,-1550.0,0,0,0,0,31,16,1,0
30663.0,-8252.0,0,0,0,1,47,17,2,0
54585.0,23949.0,1,0,0,1,46,16,4,1
12576.0,270.0,0,0,0,1,64,11,2,1
24000.0,0.0,0,0,0,1,30,16,1,0
59958.0,-7000.0,0,0,0,1,32,12,4,1
46113.0,-7299.0,0,0,0,1,44,12,5,1
13440.0,3000.0,0,0,0,0,58,12,3,0
11250.0,-1200.0,0,0,0,0,36,14,1,0
29478.0,-1494.0,0,0,0,0,30,13,5,1
25155.0,-1900.0,0,0,0,1,39,12,3,1
52815.0,-400.0,0,0,0,0,34,18,1,0
83616.0,44500.0,1,0,0,0,42,12,1,0
35118.0,8499.0,1,0,0,1,34,15,7,1
21609.0,-600.0,0,0,0,1,46,11,4,0
36210.0,2100.0,0,0,0,1,47,12,3,1
