A,Y,W,W2,Z,X_crop,X_ea
0.0,1.0986122886681098,12.0,6.3,0.35802469135802467,4,8
0.0,0.6931471805599453,11.0,5.7,0.35802469135802467,0,8
0.0,0.6931471805599453,11.0,5.7,0.35802469135802467,0,8
0.0,0.6931471805599453,11.0,5.7,0.35802469135802467,4,8
0.0,0.6931471805599453,11.0,5.7,0.35802469135802467,4,8
0.0,0.6931471805599453,11.0,5.1,0.35802469135802467,4,8
33.0,0.6931471805599453,11.0,11.2,0.35802469135802467,3,8
67.0,0.6931471805599453,12.0,9.5,0.35802469135802467,4,8
0.0,4.330733340286331,11.0,18.6,0.23529411764705882,0,9
0.0,5.017279836814924,11.0,16.6,0.23529411764705882,4,9
0.0,0.6931471805599453,12.0,12.1,0.23529411764705882,3,9
0.0,0.6931471805599453,12.0,18.2,0.23529411764705882,3,9
0.0,3.9318256327243257,12.0,18.1,0.23529411764705882,0,9
0.0,3.9318256327243257,12.0,13.7,0.23529411764705882,0,9
50.0,0.6931471805599453,12.0,18.5,0.23529411764705882,4,9
0.0,3.044522437723423,12.0,21.7,0.23529411764705882,1,9
60.0,3.9318256327243257,12.0,22.0,0.23529411764705882,2,9
70.0,3.9318256327243257,12.0,19.6,0.23529411764705882,4,9
0.0,0.6931471805599453,12.0,17.7,0.23529411764705882,2,9
0.0,3.4339872044851463,12.0,14.0,0.23529411764705882,1,9
0.0,4.2626798770413155,18.0,13.9,0.23529411764705882,0,9
0.0,4.2626798770413155,18.0,13.9,0.23529411764705882,0,9
0.0,1.0986122886681098,18.0,13.9,0.23529411764705882,4,9
0.0,1.0986122886681098,18.0,13.9,0.23529411764705882,4,9
0.0,3.4339872044851463,16.0,13.2,0.23529411764705882,0,9
0.0,0.6931471805599453,11.0,8.9,0.23529411764705882,3,9
0.0,1.0986122886681098,11.0,15.9,0.23529411764705882,2,9
0.0,2.3978952727983707,11.0,31.7,0.23529411764705882,1,9
0.0,1.0986122886681098,12.0,12.1,0.23529411764705882,3,9
10.0,1.0986122886681098,15.0,11.8,0.23529411764705882,4,9
0.0,3.9318256327243257,12.0,24.9,0.23529411764705882,1,9
0.0,0.6931471805599453,12.0,14.0,0.23529411764705882,2,9
0.0,1.0986122886681098,11.0,15.0,0.23529411764705882,2,9
0.0,3.9318256327243257,12.0,4.8,0.23529411764705882,3,9
0.0,3.9318256327243257,12.0,4.8,0.23529411764705882,3,9
0.0,1.791759469228055,12.0,6.1,0.23529411764705882,0,9
60.0,0.6931471805599453,12.0,12.0,0.23529411764705882,2,9
40.0,3.044522437723423,16.0,7.7,0.23529411764705882,1,9
0.0,1.0986122886681098,11.0,10.4,0.23529411764705882,3,9
0.0,0.6931471805599453,11.0,21.2,0.23529411764705882,3,9
70.0,3.258096538021482,12.0,7.2,0.23529411764705882,0,9
30.0,3.9318256327243257,13.0,19.7,0.23529411764705882,2,9
20.0,0.6931471805599453,11.0,14.1,0.23529411764705882,2,9
25.0,3.9318256327243257,14.0,4.2,0.23529411764705882,2,9
0.0,0.6931471805599453,12.0,7.1,0.23529411764705882,3,9
0.0,1.0986122886681098,11.0,22.0,0.23529411764705882,3,9
0.0,3.9318256327243257,17.0,6.1,0.23529411764705882,4,9
0.0,0.6931471805599453,16.0,6.0,0.23529411764705882,3,9
0.0,3.9318256327243257,11.0,15.8,0.23529411764705882,0,9
0.0,3.258096538021482,12.0,16.8,0.23529411764705882,3,9
0.0,3.258096538021482,11.0,14.4,0.23529411764705882,3,9
0.0,3.4339872044851463,12.0,15.5,0.23529411764705882,4,9
0.0,3.4339872044851463,11.0,14.5,0.23529411764705882,4,9
0.0,3.713572066704308,12.0,16.7,0.23529411764705882,4,9
25.0,0.6931471805599453,12.0,11.4,0.6065573770491803,1,10
50.0,3.8918202981106265,12.0,12.1,0.6065573770491803,3,10
0.0,1.3862943611198906,12.0,9.9,0.6065573770491803,3,10
33.0,1.3862943611198906,11.0,13.5,0.6065573770491803,1,10
25.0,3.4965075614664802,11.0,17.1,0.6065573770491803,0,10
33.0,0.9162907318741551,12.0,11.7,0.6065573770491803,3,10
33.0,1.252762968495368,14.0,2.2,0.6065573770491803,3,10
33.0,0.6931471805599453,12.0,10.9,0.6065573770491803,3,10
35.0,3.2188758248682006,12.0,3.5,0.6065573770491803,3,10
50.0,3.9318256327243257,13.0,4.3,0.6065573770491803,3,10
0.0,1.0986122886681098,13.0,2.9,0.6065573770491803,3,10
33.0,1.3862943611198906,12.0,8.2,0.6065573770491803,1,10
0.0,3.4965075614664802,12.0,9.1,0.6065573770491803,0,10
33.0,0.9162907318741551,15.0,5.3,0.6065573770491803,3,10
0.0,1.0986122886681098,13.0,7.5,0.6065573770491803,3,10
25.0,3.9318256327243257,13.0,7.0,0.6065573770491803,3,10
25.0,0.6931471805599453,14.0,2.4,0.6065573770491803,3,10
25.0,0.6931471805599453,14.0,2.7,0.6065573770491803,3,10
33.0,1.252762968495368,14.0,19.3,0.6065573770491803,1,10
0.0,0.6931471805599453,12.0,9.5,0.6065573770491803,3,10
25.0,1.252762968495368,13.0,12.1,0.6065573770491803,3,10
50.0,0.9162907318741551,13.0,8.9,0.6065573770491803,3,10
33.0,0.6931471805599453,12.0,3.6,0.6065573770491803,3,10
0.0,0.9162907318741551,13.0,2.6,0.6065573770491803,3,10
25.0,1.791759469228055,14.0,4.1,0.6065573770491803,1,10
0.0,0.9162907318741551,12.0,20.0,0.6065573770491803,0,10
0.0,1.252762968495368,12.0,14.5,0.6065573770491803,3,10
0.0,0.6931471805599453,13.0,10.8,0.6065573770491803,3,10
0.0,0.9162907318741551,14.0,7.0,0.6065573770491803,3,10
0.0,1.791759469228055,13.0,6.3,0.6065573770491803,3,10
0.0,1.0986122886681098,12.0,5.6,0.6065573770491803,3,10
25.0,2.0794415416798357,12.0,16.4,0.6065573770491803,1,10
0.0,0.6931471805599453,14.0,3.4,0.6065573770491803,3,10
0.0,1.0986122886681098,12.0,8.3,0.6065573770491803,3,10
33.0,2.1972245773362196,13.0,3.2,0.6065573770491803,3,10
0.0,1.3862943611198906,13.0,5.9,0.6065573770491803,3,10
0.0,0.6931471805599453,12.0,6.0,0.6065573770491803,3,10
0.0,3.4965075614664802,14.0,4.3,0.6065573770491803,3,10
0.0,1.6094379124341003,11.0,23.9,0.6065573770491803,1,10
0.0,1.0986122886681098,12.0,11.1,0.6065573770491803,3,10
0.0,1.0986122886681098,12.0,10.6,0.6065573770491803,3,10
0.0,0.6931471805599453,17.0,15.5,0.6065573770491803,1,10
0.0,3.4965075614664802,13.0,4.2,0.6065573770491803,3,10
25.0,3.4965075614664802,12.0,8.1,0.6065573770491803,1,10
0.0,1.3862943611198906,12.0,12.1,0.0,3,11
0.0,3.7612001156935624,13.0,3.5,0.0,1,11
0.0,3.4011973816621555,13.0,3.3,0.0,1,11
0.0,2.0794415416798357,13.0,3.3,0.0,1,11
0.0,2.0794415416798357,13.0,3.3,0.0,1,11
0.0,1.3862943611198906,13.0,11.1,0.0,1,11
0.0,2.772588722239781,14.0,4.2,0.0,1,11
0.0,4.465908118654584,12.0,7.5,0.0,1,11
33.0,1.0986122886681098,11.0,17.5,0.7123287671232876,1,12
50.0,2.3978952727983707,11.0,15.7,0.7123287671232876,0,12
25.0,1.3862943611198906,11.0,21.3,0.7123287671232876,2,12
25.0,1.3862943611198906,11.0,15.6,0.7123287671232876,2,12
25.0,3.8066624897703196,11.0,15.7,0.7123287671232876,2,12
0.0,3.258096538021482,14.0,25.7,0.7123287671232876,3,12
33.0,1.0986122886681098,12.0,12.6,0.7123287671232876,1,12
25.0,1.0986122886681098,12.0,12.0,0.7123287671232876,2,12
0.0,3.2188758248682006,12.0,9.3,0.7123287671232876,3,12
0.0,3.2188758248682006,11.0,16.5,0.7123287671232876,3,12
33.0,0.6931471805599453,12.0,37.7,0.7123287671232876,1,12
50.0,2.70805020110221,12.0,38.6,0.7123287671232876,0,12
50.0,2.8903717578961645,11.0,42.0,0.7123287671232876,0,12
25.0,0.6931471805599453,10.0,42.6,0.7123287671232876,2,12
25.0,2.3978952727983707,10.0,42.2,0.7123287671232876,2,12
25.0,1.0986122886681098,10.0,40.6,0.7123287671232876,2,12
25.0,0.4054651081081644,10.0,39.0,0.7123287671232876,2,12
0.0,0.6931471805599453,10.0,37.2,0.7123287671232876,3,12
25.0,1.0986122886681098,11.0,9.3,0.7123287671232876,1,12
13.0,1.0986122886681098,11.0,18.9,0.7123287671232876,2,12
13.0,1.3862943611198906,11.0,17.0,0.7123287671232876,2,12
0.0,0.6931471805599453,18.0,34.7,0.7123287671232876,3,12
50.0,1.3862943611198906,13.0,45.5,0.7123287671232876,1,12
0.0,3.044522437723423,12.0,42.9,0.7123287671232876,2,12
0.0,2.302585092994046,13.0,34.1,0.7123287671232876,2,12
33.0,0.4054651081081644,11.0,28.0,0.7123287671232876,0,12
25.0,0.4054651081081644,10.0,22.2,0.7123287671232876,0,12
0.0,2.302585092994046,10.0,10.0,0.7123287671232876,2,12
13.0,2.6390573296152584,11.0,13.2,0.7123287671232876,3,12
33.0,2.9444389791664403,12.0,10.6,0.7123287671232876,1,12
50.0,2.70805020110221,12.0,13.5,0.7123287671232876,0,12
0.0,2.70805020110221,12.0,10.9,0.7123287671232876,3,12
50.0,2.70805020110221,12.0,9.0,0.7123287671232876,0,12
0.0,2.6390573296152584,12.0,13.0,0.7123287671232876,3,12
50.0,2.772588722239781,12.0,14.2,0.7123287671232876,0,12
0.0,2.1972245773362196,13.0,4.5,0.7123287671232876,3,12
0.0,2.302585092994046,12.0,3.5,0.7123287671232876,3,12
0.0,2.70805020110221,14.0,11.8,0.7123287671232876,3,12
0.0,2.3978952727983707,13.0,13.7,0.7123287671232876,3,12
33.0,3.970291913552122,11.0,7.4,0.7123287671232876,1,12
25.0,3.044522437723423,12.0,7.0,0.7123287671232876,2,12
0.0,0.6931471805599453,11.0,37.7,0.7123287671232876,3,12
33.0,0.6931471805599453,10.0,24.1,0.7123287671232876,1,12
50.0,0.4054651081081644,10.0,22.5,0.7123287671232876,0,12
17.0,0.6931471805599453,12.0,25.7,0.7123287671232876,3,12
33.0,1.9459101490553132,11.0,36.7,0.7123287671232876,1,12
0.0,0.6931471805599453,12.0,36.4,0.7123287671232876,3,12
25.0,3.258096538021482,12.0,44.1,0.7123287671232876,2,12
25.0,3.258096538021482,11.0,36.1,0.7123287671232876,2,12
25.0,3.258096538021482,11.0,33.9,0.7123287671232876,2,12
50.0,0.6931471805599453,11.0,43.1,0.7123287671232876,0,12
0.0,2.1972245773362196,11.0,28.9,0.7123287671232876,3,12
0.0,2.1972245773362196,11.0,44.9,0.7123287671232876,3,12
33.0,2.995732273553991,13.0,34.4,0.7123287671232876,1,12
25.0,0.6931471805599453,12.0,33.0,0.7123287671232876,2,12
33.0,1.9459101490553132,12.0,33.1,0.7123287671232876,1,12
0.0,3.4339872044851463,12.0,32.6,0.7123287671232876,3,12
33.0,2.1972245773362196,12.0,32.8,0.7123287671232876,0,12
0.0,3.367295829986474,12.0,32.6,0.7123287671232876,3,12
50.0,1.6094379124341003,15.0,11.3,0.9682539682539683,4,13
50.0,0.6931471805599453,11.0,10.7,0.9682539682539683,4,13
100.0,3.044522437723423,12.0,13.3,0.9682539682539683,1,13
50.0,3.044522437723423,12.0,13.3,0.9682539682539683,1,13
50.0,1.0986122886681098,12.0,11.8,0.9682539682539683,4,13
50.0,0.6931471805599453,12.0,12.3,0.9682539682539683,2,13
50.0,1.6094379124341003,12.0,13.7,0.9682539682539683,3,13
50.0,1.0986122886681098,11.0,16.0,0.9682539682539683,0,13
50.0,0.4054651081081644,15.0,8.6,0.9682539682539683,4,13
50.0,1.3862943611198906,14.0,17.3,0.9682539682539683,0,13
50.0,1.0986122886681098,11.0,26.2,0.9682539682539683,4,13
50.0,2.1972245773362196,13.0,23.1,0.9682539682539683,2,13
50.0,0.6931471805599453,13.0,5.4,0.9682539682539683,4,13
50.0,0.6931471805599453,13.0,7.9,0.9682539682539683,4,13
75.0,2.1972245773362196,15.0,5.3,0.9682539682539683,3,13
75.0,1.0986122886681098,11.0,10.3,0.9682539682539683,4,13
50.0,0.6931471805599453,12.0,7.0,0.9682539682539683,4,13
50.0,0.6931471805599453,15.0,6.2,0.9682539682539683,4,13
50.0,0.6931471805599453,14.0,5.5,0.9682539682539683,2,13
75.0,0.6931471805599453,11.0,18.6,0.9682539682539683,2,13
75.0,0.6931471805599453,11.0,18.4,0.9682539682539683,4,13
75.0,3.044522437723423,12.0,17.9,0.9682539682539683,3,13
75.0,0.6931471805599453,12.0,7.3,0.9682539682539683,0,13
100.0,2.772588722239781,14.0,19.3,0.9682539682539683,1,13
100.0,1.6094379124341003,14.0,4.9,0.9682539682539683,2,13
75.0,2.772588722239781,15.0,4.7,0.9682539682539683,4,13
75.0,3.044522437723423,11.0,21.8,0.9682539682539683,4,13
80.0,1.0986122886681098,14.0,5.2,0.8235294117647058,4,14
90.0,0.6931471805599453,13.0,5.3,0.8235294117647058,4,14
90.0,0.6931471805599453,13.0,6.2,0.8235294117647058,4,14
50.0,0.6931471805599453,20.0,4.4,0.8235294117647058,4,14
80.0,0.6931471805599453,13.0,5.3,0.8235294117647058,4,14
95.0,0.6931471805599453,11.0,23.1,0.8235294117647058,0,14
90.0,1.6094379124341003,12.0,9.9,0.8235294117647058,0,14
100.0,1.9459101490553132,11.0,8.9,0.8235294117647058,0,14
100.0,2.3978952727983707,12.0,10.2,0.8235294117647058,4,14
80.0,2.1972245773362196,12.0,10.2,0.8235294117647058,4,14
0.0,2.3978952727983707,11.0,34.1,0.2,0,15
0.0,2.3978952727983707,11.0,36.0,0.2,0,15
0.0,2.0794415416798357,11.0,34.9,0.2,0,15
0.0,1.9459101490553132,11.0,32.9,0.2,0,15
0.0,0.6931471805599453,11.0,31.9,0.2,4,15
0.0,0.6931471805599453,11.0,33.6,0.2,0,15
0.0,3.713572066704308,11.0,38.7,0.2,0,15
0.0,3.4339872044851463,14.0,8.6,0.2,0,15
0.0,3.4339872044851463,14.0,8.6,0.2,0,15
0.0,4.330733340286331,14.0,8.5,0.2,0,15
0.0,4.330733340286331,12.0,11.9,0.2,0,15
0.0,0.6931471805599453,11.0,28.9,0.2,0,15
0.0,4.330733340286331,12.0,14.7,0.2,0,15
33.0,0.6931471805599453,16.0,6.1,0.2,0,15
0.0,3.9318256327243257,17.0,6.5,0.2,0,15
0.0,4.330733340286331,17.0,6.6,0.2,0,15
0.0,4.330733340286331,14.0,4.8,0.2,4,15
0.0,1.0986122886681098,15.0,4.8,0.2,4,15
0.0,2.1972245773362196,11.0,17.4,0.2,0,15
0.0,3.9318256327243257,11.0,17.4,0.2,0,15
0.0,3.4339872044851463,11.0,17.7,0.2,0,15
0.0,2.3978952727983707,11.0,18.0,0.2,0,15
0.0,4.2626798770413155,11.0,18.1,0.2,0,15
0.0,2.5649493574615367,12.0,15.5,0.2,0,15
0.0,1.3862943611198906,12.0,15.9,0.2,4,15
0.0,4.330733340286331,11.0,17.0,0.2,0,15
0.0,0.6931471805599453,12.0,17.9,0.2,0,15
0.0,4.2626798770413155,12.0,17.4,0.2,0,15
0.0,0.6931471805599453,12.0,16.9,0.2,0,15
0.0,0.6931471805599453,12.0,15.3,0.2,0,15
0.0,2.772588722239781,12.0,14.9,0.2,1,15
0.0,0.6931471805599453,12.0,14.3,0.2,4,15
0.0,2.772588722239781,12.0,14.1,0.2,1,15
0.0,0.6931471805599453,12.0,13.8,0.2,0,15
0.0,3.4339872044851463,13.0,13.1,0.2,0,15
0.0,4.02535169073515,13.0,13.4,0.2,0,15
0.0,0.6931471805599453,13.0,13.5,0.2,0,15
0.0,1.252762968495368,13.0,13.7,0.2,0,15
0.0,3.713572066704308,13.0,14.6,0.2,0,15
0.0,0.9162907318741551,12.0,14.1,0.2,0,15
0.0,3.58351893845611,12.0,13.9,0.2,0,15
0.0,1.3862943611198906,13.0,4.4,0.2,0,15
0.0,4.2626798770413155,13.0,3.8,0.2,0,15
0.0,3.258096538021482,13.0,4.6,0.2,0,15
0.0,0.6931471805599453,13.0,2.6,0.2,0,15
0.0,4.2626798770413155,13.0,4.6,0.2,4,15
0.0,0.6931471805599453,13.0,4.6,0.2,0,15
0.0,0.6931471805599453,13.0,4.8,0.2,0,15
0.0,0.6931471805599453,14.0,4.6,0.2,0,15
0.0,0.6931471805599453,12.0,13.1,0.2,0,15
0.0,2.772588722239781,11.0,16.3,0.2,0,15
10.0,3.713572066704308,11.0,17.5,0.2,0,15
33.0,1.3862943611198906,11.0,16.7,0.2,1,15
0.0,3.044522437723423,11.0,13.6,0.2,4,15
0.0,0.6931471805599453,12.0,14.8,0.2,0,15
0.0,3.4339872044851463,12.0,20.0,0.2,0,15
0.0,3.258096538021482,11.0,18.9,0.2,0,15
0.0,3.258096538021482,11.0,12.8,0.2,0,15
25.0,5.017279836814924,13.0,9.9,0.2,0,15
0.0,2.3978952727983707,11.0,15.8,0.2,4,15
0.0,3.044522437723423,12.0,16.4,0.2,0,15
0.0,3.258096538021482,12.0,14.3,0.2,0,15
0.0,3.58351893845611,12.0,16.5,0.2,0,15
0.0,3.258096538021482,12.0,14.7,0.2,0,15
0.0,3.044522437723423,13.0,12.9,0.2,0,15
15.0,2.3978952727983707,12.0,12.4,0.2,0,15
33.0,3.58351893845611,12.0,13.0,0.2,0,15
15.0,3.258096538021482,11.0,13.8,0.2,0,15
15.0,2.772588722239781,11.0,13.9,0.2,0,15
33.0,2.772588722239781,16.0,8.3,0.2,0,15
25.0,2.772588722239781,16.0,8.2,0.2,0,15
0.0,3.044522437723423,16.0,7.8,0.2,0,15
0.0,2.772588722239781,16.0,7.7,0.2,0,15
0.0,0.6931471805599453,16.0,8.4,0.2,0,15
0.0,0.6931471805599453,16.0,7.7,0.2,0,15
0.0,0.6931471805599453,16.0,7.7,0.2,0,15
0.0,0.6931471805599453,16.0,7.7,0.2,1,15
0.0,0.6931471805599453,16.0,7.7,0.2,1,15
0.0,1.0986122886681098,16.0,10.5,0.2,4,15
0.0,0.6931471805599453,12.0,12.3,0.2,4,15
0.0,0.6931471805599453,12.0,13.2,0.2,0,15
0.0,0.6931471805599453,12.0,13.5,0.2,0,15
33.0,3.258096538021482,14.0,10.1,0.2,0,15
33.0,3.258096538021482,14.0,9.7,0.2,0,15
33.0,0.6931471805599453,14.0,8.3,0.2,0,15
50.0,0.6931471805599453,13.0,16.3,0.8941176470588236,4,16
50.0,3.044522437723423,11.0,14.4,0.8941176470588236,4,16
50.0,0.6931471805599453,11.0,19.2,0.8941176470588236,4,16
33.0,0.6931471805599453,11.0,18.3,0.8941176470588236,3,16
25.0,3.258096538021482,11.0,13.0,0.8941176470588236,4,16
25.0,0.6931471805599453,11.0,30.3,0.8941176470588236,4,16
50.0,1.3862943611198906,11.0,13.9,0.8941176470588236,4,16
50.0,0.6931471805599453,15.0,7.1,0.8941176470588236,3,16
50.0,1.0986122886681098,12.0,14.5,0.8941176470588236,4,16
75.0,0.6931471805599453,12.0,28.4,0.8941176470588236,4,16
50.0,0.6931471805599453,12.0,25.9,0.8941176470588236,0,16
75.0,0.6931471805599453,12.0,25.9,0.8941176470588236,0,16
50.0,1.0986122886681098,12.0,25.9,0.8941176470588236,4,16
75.0,1.0986122886681098,12.0,25.9,0.8941176470588236,4,16
85.0,1.0986122886681098,12.0,25.3,0.8941176470588236,4,16
75.0,0.6931471805599453,12.0,26.7,0.8941176470588236,3,16
50.0,3.044522437723423,13.0,24.6,0.8941176470588236,3,16
75.0,2.70805020110221,13.0,22.5,0.8941176470588236,1,16
75.0,0.6931471805599453,14.0,5.7,0.8941176470588236,3,16
75.0,1.0986122886681098,13.0,4.4,0.8941176470588236,4,16
75.0,1.0986122886681098,14.0,3.7,0.8941176470588236,0,16
75.0,1.0986122886681098,14.0,3.7,0.8941176470588236,0,16
75.0,1.0986122886681098,14.0,3.7,0.8941176470588236,4,16
75.0,1.0986122886681098,14.0,3.7,0.8941176470588236,4,16
75.0,0.6931471805599453,12.0,4.4,0.8941176470588236,4,16
75.0,3.258096538021482,13.0,4.1,0.8941176470588236,2,16
50.0,1.0986122886681098,13.0,5.3,0.8941176470588236,3,16
75.0,0.6931471805599453,16.0,6.0,0.8941176470588236,4,16
33.0,0.6931471805599453,14.0,16.1,0.8941176470588236,2,16
33.0,1.0986122886681098,12.0,7.1,0.8941176470588236,2,16
75.0,1.0986122886681098,12.0,10.7,0.8941176470588236,4,16
50.0,0.6931471805599453,13.0,18.5,0.8941176470588236,2,16
33.0,0.6931471805599453,13.0,18.5,0.8941176470588236,2,16
75.0,2.5649493574615367,12.0,20.3,0.8941176470588236,1,16
75.0,1.0986122886681098,13.0,5.6,0.8941176470588236,2,16
75.0,1.3862943611198906,15.0,3.2,0.8941176470588236,2,16
75.0,0.6931471805599453,11.0,10.6,0.8941176470588236,4,16
50.0,1.3862943611198906,14.0,12.5,0.8941176470588236,3,16
75.0,1.0986122886681098,13.0,5.9,0.8941176470588236,2,16
75.0,1.0986122886681098,11.0,10.2,0.8941176470588236,4,16
50.0,1.0986122886681098,12.0,7.5,0.8941176470588236,4,16
33.0,0.6931471805599453,12.0,6.8,0.8941176470588236,2,16
50.0,1.6094379124341003,12.0,6.9,0.8941176470588236,4,16
50.0,1.6094379124341003,14.0,13.0,0.8941176470588236,2,16
50.0,1.3862943611198906,12.0,6.7,0.8941176470588236,0,16
75.0,0.6931471805599453,14.0,8.9,0.8941176470588236,2,16
50.0,1.0986122886681098,10.0,34.0,0.8941176470588236,4,16
50.0,2.772588722239781,12.0,12.5,0.8941176470588236,0,16
75.0,1.0986122886681098,12.0,8.9,0.8941176470588236,3,16
50.0,1.3862943611198906,12.0,7.1,0.8941176470588236,2,16
50.0,0.6931471805599453,11.0,11.4,0.8941176470588236,3,16
87.0,0.6931471805599453,12.0,13.6,0.8941176470588236,1,16
75.0,1.0986122886681098,11.0,9.2,0.8941176470588236,0,16
75.0,1.0986122886681098,11.0,9.2,0.8941176470588236,0,16
75.0,1.3862943611198906,11.0,9.2,0.8941176470588236,4,16
75.0,1.3862943611198906,11.0,9.2,0.8941176470588236,4,16
75.0,1.0986122886681098,12.0,7.6,0.8941176470588236,4,16
50.0,1.0986122886681098,12.0,11.0,0.8941176470588236,3,16
50.0,1.0986122886681098,12.0,7.0,0.8941176470588236,2,16
75.0,0.6931471805599453,12.0,7.2,0.8941176470588236,4,16
50.0,1.0986122886681098,14.0,5.5,0.8941176470588236,2,16
75.0,1.0986122886681098,12.0,12.8,0.8941176470588236,3,16
50.0,2.3978952727983707,13.0,4.8,0.8785714285714286,0,17
50.0,2.3978952727983707,13.0,4.8,0.8785714285714286,0,17
50.0,2.3978952727983707,13.0,4.8,0.8785714285714286,4,17
50.0,2.3978952727983707,13.0,4.8,0.8785714285714286,4,17
33.0,2.3978952727983707,13.0,4.2,0.8785714285714286,2,17
33.0,1.791759469228055,13.0,3.7,0.8785714285714286,2,17
67.0,3.58351893845611,13.0,4.0,0.8785714285714286,4,17
50.0,0.6931471805599453,13.0,3.2,0.8785714285714286,4,17
50.0,3.713572066704308,13.0,3.2,0.8785714285714286,0,17
50.0,2.772588722239781,13.0,4.9,0.8785714285714286,0,17
50.0,2.772588722239781,13.0,4.9,0.8785714285714286,0,17
50.0,2.772588722239781,13.0,4.9,0.8785714285714286,4,17
50.0,2.772588722239781,13.0,4.9,0.8785714285714286,4,17
50.0,1.3862943611198906,13.0,5.4,0.8785714285714286,0,17
50.0,1.3862943611198906,13.0,5.4,0.8785714285714286,0,17
50.0,1.3862943611198906,13.0,5.4,0.8785714285714286,4,17
50.0,1.3862943611198906,13.0,5.4,0.8785714285714286,4,17
50.0,1.0986122886681098,12.0,5.7,0.8785714285714286,0,17
50.0,1.0986122886681098,12.0,5.7,0.8785714285714286,0,17
50.0,0.6931471805599453,12.0,5.7,0.8785714285714286,4,17
50.0,0.6931471805599453,12.0,5.7,0.8785714285714286,4,17
50.0,1.0986122886681098,10.0,20.8,0.8785714285714286,4,17
67.0,0.6931471805599453,12.0,4.7,0.8785714285714286,0,17
50.0,1.3862943611198906,12.0,5.1,0.8785714285714286,4,17
33.0,0.4054651081081644,12.0,6.0,0.8785714285714286,0,17
33.0,0.4054651081081644,12.0,6.0,0.8785714285714286,0,17
33.0,0.4054651081081644,12.0,6.0,0.8785714285714286,4,17
33.0,0.4054651081081644,12.0,6.0,0.8785714285714286,4,17
67.0,0.4054651081081644,12.0,7.8,0.8785714285714286,0,17
67.0,0.6931471805599453,12.0,7.8,0.8785714285714286,0,17
50.0,1.0986122886681098,14.0,2.8,0.8785714285714286,0,17
50.0,1.0986122886681098,14.0,2.8,0.8785714285714286,0,17
50.0,1.0986122886681098,14.0,2.8,0.8785714285714286,4,17
50.0,1.0986122886681098,14.0,2.8,0.8785714285714286,4,17
50.0,1.3862943611198906,13.0,3.5,0.8785714285714286,0,17
50.0,1.3862943611198906,13.0,3.5,0.8785714285714286,0,17
50.0,1.3862943611198906,13.0,3.5,0.8785714285714286,4,17
50.0,1.3862943611198906,13.0,3.5,0.8785714285714286,4,17
50.0,1.3862943611198906,14.0,2.8,0.8785714285714286,4,17
67.0,0.6931471805599453,13.0,3.2,0.8785714285714286,0,17
50.0,0.4054651081081644,13.0,3.9,0.8785714285714286,0,17
50.0,0.4054651081081644,13.0,3.9,0.8785714285714286,0,17
50.0,0.6931471805599453,13.0,3.9,0.8785714285714286,4,17
50.0,0.6931471805599453,13.0,3.9,0.8785714285714286,4,17
50.0,0.6931471805599453,14.0,2.8,0.8785714285714286,4,17
100.0,2.5649493574615367,14.0,3.3,0.8785714285714286,2,17
67.0,1.6094379124341003,15.0,2.7,0.8785714285714286,4,17
50.0,1.3862943611198906,14.0,1.4,0.8785714285714286,4,17
67.0,1.0986122886681098,15.0,1.3,0.8785714285714286,0,17
67.0,1.0986122886681098,15.0,1.3,0.8785714285714286,0,17
67.0,0.6931471805599453,15.0,1.3,0.8785714285714286,4,17
67.0,0.6931471805599453,15.0,1.3,0.8785714285714286,4,17
67.0,2.1972245773362196,15.0,1.5,0.8785714285714286,0,17
50.0,0.6931471805599453,13.0,5.2,0.8785714285714286,0,17
67.0,0.4054651081081644,14.0,3.4,0.8785714285714286,0,17
67.0,0.4054651081081644,14.0,3.4,0.8785714285714286,0,17
67.0,0.4054651081081644,14.0,3.4,0.8785714285714286,4,17
67.0,0.4054651081081644,14.0,3.4,0.8785714285714286,4,17
50.0,3.044522437723423,13.0,6.3,0.8785714285714286,0,17
50.0,3.044522437723423,13.0,6.3,0.8785714285714286,0,17
50.0,2.3978952727983707,13.0,6.3,0.8785714285714286,4,17
50.0,2.3978952727983707,13.0,6.3,0.8785714285714286,4,17
50.0,1.3862943611198906,13.0,6.3,0.8785714285714286,0,17
50.0,3.4339872044851463,12.0,6.5,0.8785714285714286,4,17
50.0,3.4339872044851463,14.0,7.4,0.8785714285714286,4,17
50.0,0.6931471805599453,12.0,3.3,0.8785714285714286,3,17
50.0,3.713572066704308,15.0,2.5,0.8785714285714286,4,17
50.0,2.3978952727983707,15.0,4.8,0.8785714285714286,0,17
