A,Y,W,Z,X_race,X_sex
12.0,2.1972245773362196,14.0,10.0,3,1
12.0,1.425515074273172,16.0,3.0,3,1
12.0,1.8718021769015913,12.0,9.0,3,1
19.0,1.713797927758343,12.0,15.0,3,1
18.0,2.449279472144849,14.0,16.0,3,2
16.0,4.7482310288287435,18.0,16.0,3,2
18.0,2.6741486494265287,12.0,16.0,3,1
16.0,2.9564715596006885,12.0,14.0,3,1
16.0,2.281361456542419,16.0,16.0,3,1
12.0,2.8507065015037334,12.0,2.0,3,1
12.0,2.5257286443082556,12.0,11.0,3,1
12.0,2.061786606441115,8.0,8.0,3,2
12.0,2.5257286443082556,12.0,14.0,3,1
10.0,2.302585092994046,10.0,8.0,3,2
12.0,1.80005827204275,10.0,12.0,2,2
18.0,4.2781927309286685,18.0,14.0,2,1
12.0,2.018895041811802,12.0,10.0,2,2
14.0,2.179286876649552,12.0,10.0,1,2
9.0,1.9459101490553132,6.0,2.0,3,2
16.0,2.733067964077498,12.0,0.0,2,2
16.0,3.061520014091994,16.0,14.0,3,2
18.0,2.428336298299606,18.0,20.0,3,2
18.0,2.552565298261815,18.0,0.0,3,2
9.0,1.6582280766035324,9.0,10.0,3,2
10.0,2.191653532286764,5.0,10.0,3,1
12.0,2.262804222982201,5.0,11.0,3,1
16.0,2.953868069455292,18.0,16.0,3,2
12.0,2.6026896854443837,9.0,12.0,3,1
12.0,2.0438143640366846,7.0,12.0,3,1
19.0,2.990719731730447,16.0,16.0,3,1
14.0,2.2823823856765264,16.0,16.0,3,1
19.0,2.747270914255491,14.0,7.0,1,2
16.0,2.262804222982201,19.0,16.0,3,2
15.0,2.9311937524164198,18.0,17.0,3,2
16.0,2.4756977107026903,19.0,14.0,3,2
12.0,2.7880929087757464,16.0,12.0,3,1
12.0,2.136530508663963,6.0,14.0,1,1
14.0,2.302585092994046,10.0,12.0,1,2
13.0,2.6347624053323777,6.0,12.0,1,2
15.0,2.668616131856803,6.0,12.0,1,2
10.0,2.435366204227864,8.0,10.0,1,1
13.0,2.6100697927420065,12.0,12.0,1,1
12.0,1.7047480922384253,16.0,12.0,3,2
12.0,1.2119409739751128,11.0,12.0,1,2
11.0,2.485739636091892,12.0,12.0,3,1
19.0,3.083743150876704,12.0,17.0,1,2
12.0,2.0149030205422647,15.0,7.0,3,2
16.0,3.6496187401606335,20.0,13.0,1,1
16.0,3.100992784211484,20.0,16.0,3,1
12.0,2.0794415416798357,16.0,11.0,3,2
11.0,1.4011829736136412,9.0,12.0,2,1
11.0,1.9459101490553132,10.0,16.0,2,1
10.0,1.5040773967762742,10.0,12.0,2,1
18.0,2.805781689595545,12.0,14.0,2,2
14.0,2.6741486494265287,12.0,10.0,2,2
13.0,4.743365684739491,16.0,14.0,2,2
14.0,2.485739636091892,4.0,6.0,2,2
15.0,2.2512917986064953,4.0,3.0,2,2
14.0,2.1234584270966104,4.0,16.0,2,2
14.0,1.55814461804655,10.0,14.0,3,2
12.0,0.10436001532424286,0.0,12.0,2,2
13.0,1.8809906029559975,14.0,12.0,2,2
12.0,1.3217558399823195,10.0,11.0,2,2
12.0,2.995732273553991,14.0,18.0,3,1
16.0,2.8507065015037334,11.0,16.0,3,1
16.0,2.4612967841488667,18.0,16.0,3,1
16.0,2.302585092994046,12.0,16.0,3,2
12.0,2.2512917986064953,12.0,6.0,3,2
13.0,2.8507065015037334,9.0,13.0,3,1
13.0,3.005187432324746,14.0,13.0,3,2
20.0,1.7011051009599243,16.0,17.0,3,1
16.0,2.668616131856803,16.0,17.0,3,1
18.0,2.402430427963762,12.0,16.0,3,2
15.0,2.6864860231863696,12.0,16.0,3,1
14.0,2.3045830956567186,12.0,12.0,2,2
12.0,2.3580197998821464,12.0,12.0,2,1
12.0,1.3137236682850553,12.0,12.0,3,2
16.0,1.9837562915454279,3.0,12.0,2,2
12.0,2.1004689088719113,3.0,12.0,2,2
13.0,1.809926773183504,7.0,12.0,2,2
16.0,1.6428726885203377,10.0,8.0,2,2
8.0,1.506297153514587,12.0,8.0,2,2
12.0,1.8325814637483102,9.0,12.0,2,2
12.0,2.0706530356467567,9.0,12.0,2,1
13.0,1.791759469228055,9.0,12.0,2,2
12.0,1.8531680973566984,6.0,9.0,3,2
12.0,2.3580197998821464,9.0,12.0,3,1
12.0,1.724550719534605,10.0,12.0,3,2
19.0,2.3978952727983707,19.0,16.0,3,2
12.0,1.5769147207285403,10.0,14.0,3,1
14.0,2.3711778844596574,12.0,16.0,3,2
16.0,2.772588722239781,13.0,16.0,3,2
12.0,2.9564715596006885,13.0,12.0,3,1
12.0,2.4423470353692043,13.0,12.0,3,2
16.0,2.3532782073095637,12.0,12.0,3,2
12.0,2.224623551524334,6.0,4.0,3,1
9.0,1.252762968495368,6.0,5.0,3,2
12.0,1.9344157696295783,11.0,12.0,3,1
12.0,1.667706820558076,12.0,11.0,3,2
12.0,1.9213246735826988,12.0,9.0,3,2
12.0,2.157559320943788,14.0,16.0,3,2
12.0,1.8946168546677629,12.0,16.0,3,1
12.0,1.5040773967762742,12.0,4.0,3,1
12.0,1.5040773967762742,11.0,13.0,3,2
9.0,2.347558458636777,12.0,4.0,3,1
14.0,2.8142103969306005,12.0,1.0,3,2
18.0,2.9231615807191558,15.0,16.0,3,2
12.0,1.9459101490553132,12.0,12.0,3,2
12.0,1.8594181177018698,12.0,12.0,3,1
16.0,2.6347624053323777,11.0,16.0,2,2
12.0,2.4344901638739844,9.0,13.0,3,1
13.0,1.6789639750827108,9.0,12.0,3,1
14.0,1.8718021769015913,16.0,14.0,3,2
12.0,3.3617633124167483,12.0,12.0,3,1
15.0,2.4849066497880004,16.0,16.0,3,2
12.0,2.822568654544802,12.0,12.0,3,1
16.0,2.6390573296152584,12.0,14.0,3,2
9.0,2.5257286443082556,14.0,1.0,3,1
13.0,1.5151272329628591,14.0,11.0,3,2
16.0,2.0681277817795625,12.0,3.0,2,2
14.0,1.7227665977411035,12.0,12.0,2,1
14.0,1.8748743759385615,9.0,3.0,2,1
12.0,1.791759469228055,12.0,12.0,2,1
13.0,2.4561641809223462,9.0,16.0,2,1
12.0,1.4469189829363254,12.0,10.0,2,1
16.0,1.979621206397625,13.0,20.0,2,2
15.0,2.4832385926873033,12.0,13.0,2,1
12.0,2.0014800002101243,7.0,6.0,3,2
14.0,1.4469189829363254,0.0,8.0,3,1
16.0,2.1198634561787513,16.0,6.0,3,2
16.0,2.080690761080268,12.0,16.0,3,2
12.0,2.1041341542702074,7.0,7.0,3,2
12.0,2.1198634561787513,12.0,16.0,3,1
16.0,2.0943301541735866,12.0,17.0,3,2
16.0,2.574137783515943,11.0,16.0,3,1
12.0,1.4929040961781488,7.0,12.0,3,2
12.0,1.449269160281279,9.0,9.0,2,2
11.0,1.5040773967762742,12.0,12.0,2,1
15.0,2.5779415157551897,17.0,12.0,3,1
9.0,2.4449523342809676,7.0,8.0,3,1
8.0,1.9754689512968577,3.0,4.0,3,1
12.0,2.303584593327129,3.0,12.0,3,1
12.0,1.6094379124341003,12.0,11.0,3,2
17.0,2.644755350729896,12.0,19.0,3,2
15.0,2.70805020110221,14.0,16.0,3,2
16.0,3.506457892319648,8.0,16.0,3,1
16.0,2.833213344056216,8.0,18.0,3,2
12.0,1.860974538249528,11.0,4.0,3,2
9.0,1.7509374747078,8.0,12.0,3,1
10.0,1.5040773967762742,9.0,0.0,3,1
12.0,1.2029723039923526,0.0,7.0,3,1
12.0,2.8100049236252036,11.0,11.0,3,2
12.0,2.3617969526258915,11.0,0.0,3,2
8.0,2.0794415416798357,9.0,12.0,3,1
12.0,1.536867219599265,4.0,12.0,3,1
13.0,2.005525858729668,7.0,12.0,3,2
12.0,2.733067964077498,12.0,12.0,3,1
13.0,2.5128460184772416,12.0,12.0,3,1
12.0,2.0794415416798357,12.0,12.0,3,1
12.0,2.498151876538021,12.0,9.0,3,1
12.0,2.8507065015037334,14.0,14.0,3,1
16.0,3.295836866004329,16.0,4.0,3,1
16.0,2.0399207835175526,16.0,16.0,3,2
12.0,1.8325814637483102,8.0,12.0,3,2
16.0,2.9311937524164198,14.0,16.0,3,2
16.0,2.6195832197798796,12.0,16.0,3,1
12.0,2.668616131856803,16.0,0.0,3,2
16.0,2.0831845279586703,16.0,16.0,3,1
16.0,1.8468787684491346,16.0,16.0,3,1
16.0,2.481567748522486,16.0,13.0,3,2
15.0,1.6582280766035324,11.0,16.0,2,1
12.0,2.302585092994046,10.0,16.0,2,1
13.0,2.7013612129514133,10.0,17.0,2,2
16.0,0.8415671856782185,12.0,3.0,2,2
7.0,1.6094379124341003,10.0,6.0,3,2
13.0,2.70805020110221,16.0,15.0,3,1
15.0,2.785628335747585,10.0,14.0,3,2
20.0,2.772588722239781,12.0,20.0,3,2
12.0,2.1656192379208883,8.0,12.0,3,1
14.0,2.262804222982201,16.0,14.0,1,2
14.0,1.6094379124341003,10.0,13.0,1,1
14.0,3.005187432324746,16.0,4.0,3,1
12.0,2.6034301519721073,12.0,12.0,3,2
14.0,1.6094379124341003,7.0,6.0,3,2
12.0,2.169053700369523,12.0,11.0,3,2
11.0,1.791759469228055,8.0,8.0,1,1
8.0,1.791759469228055,7.0,12.0,1,2
9.0,1.144222799920162,12.0,11.0,3,2
12.0,2.244955980157409,12.0,3.0,1,1
12.0,2.253394848803274,10.0,9.0,1,2
12.0,2.3115448343655176,10.0,10.0,3,2
12.0,2.1004689088719113,14.0,12.0,3,1
16.0,2.2300144001592104,20.0,12.0,3,1
16.0,2.990719731730447,20.0,16.0,3,1
16.0,2.4849066497880004,12.0,14.0,2,1
11.0,1.7191887763932197,4.0,12.0,3,1
13.0,1.0473189942805592,9.0,8.0,2,2
12.0,2.6390573296152584,7.0,17.0,1,2
7.0,1.4469189829363254,12.0,9.0,3,2
12.0,2.1972245773362196,12.0,16.0,3,1
13.0,2.2752138961979136,6.0,7.0,3,2
12.0,1.9459101490553132,10.0,12.0,3,1
12.0,2.70805020110221,7.0,13.0,3,1
17.0,2.096790180014449,12.0,15.0,3,2
8.0,2.791165107812717,6.0,10.0,3,1
12.0,2.6275629501895237,16.0,8.0,3,1
14.0,1.9754689512968577,12.0,16.0,3,2
18.0,2.262804222982201,17.0,16.0,3,1
16.0,2.5556757206762075,8.0,12.0,2,1
12.0,1.9459101490553132,12.0,10.0,2,2
12.0,2.379546134130174,10.0,12.0,2,1
12.0,2.5257286443082556,11.0,9.0,2,2
13.0,1.9021075263969205,14.0,12.0,2,2
14.0,2.1400661634962708,10.0,13.0,3,1
13.0,1.9416152247724325,9.0,12.0,3,2
12.0,2.248128907197987,5.0,12.0,3,2
16.0,2.88703285663065,12.0,12.0,3,1
16.0,2.9311937524164198,12.0,16.0,3,2
12.0,2.1400661634962708,18.0,3.0,3,2
12.0,0.0,15.0,12.0,3,2
12.0,2.4849066497880004,9.0,11.0,3,1
17.0,2.917770732084279,16.0,16.0,3,1
16.0,2.7880929087757464,16.0,16.0,3,2
20.0,2.2905125117597764,18.0,20.0,3,1
15.0,2.0399207835175526,14.0,12.0,3,1
12.0,2.1972245773362196,19.0,13.0,3,1
14.0,2.9575110607337933,16.0,16.0,3,1
16.0,1.9242486522741338,14.0,18.0,3,2
18.0,2.2905125117597764,14.0,16.0,3,2
12.0,1.9459101490553132,14.0,16.0,3,1
12.0,2.596000697293587,12.0,15.0,3,2
12.0,2.188295946591918,11.0,14.0,3,1
12.0,1.8115620965242347,6.0,11.0,2,2
12.0,1.3532545070416904,12.0,13.0,2,2
12.0,2.157559320943788,9.0,14.0,2,1
12.0,2.0541237336955462,10.0,14.0,2,1
16.0,2.2375130962503307,10.0,12.0,2,2
13.0,2.5945081597030812,16.0,17.0,3,1
12.0,1.9459101490553132,10.0,12.0,2,1
13.0,2.0955609235597192,12.0,11.0,2,2
15.0,1.9878743481543455,12.0,6.0,2,2
12.0,2.2027647577118348,12.0,14.0,3,2
12.0,2.3115448343655176,10.0,12.0,1,2
18.0,2.8507065015037334,8.0,7.0,1,2
12.0,1.4701758451005926,10.0,12.0,3,2
12.0,1.5040773967762742,9.0,14.0,3,2
10.0,2.0794415416798357,10.0,10.0,3,1
12.0,1.247032293786383,11.0,9.0,3,2
12.0,2.2512917986064953,14.0,9.0,3,1
11.0,2.4849066497880004,13.0,0.0,3,1
10.0,1.9213246735826988,10.0,9.0,3,2
12.0,1.791759469228055,8.0,7.0,3,2
12.0,1.2149127443642704,10.0,12.0,3,2
15.0,2.302585092994046,12.0,20.0,3,2
12.0,2.1972245773362196,10.0,14.0,3,2
12.0,2.7568403652716422,14.0,12.0,3,1
12.0,2.0794415416798357,14.0,12.0,3,1
12.0,2.668616131856803,14.0,12.0,3,1
14.0,2.3513752571634776,14.0,9.0,3,2
12.0,2.0794415416798357,18.0,12.0,3,1
16.0,2.1972245773362196,14.0,12.0,3,2
18.0,2.3758355547336385,14.0,16.0,3,1
14.0,3.028683373693677,13.0,9.0,3,1
14.0,1.8325814637483102,14.0,16.0,3,2
16.0,2.0241930674493576,12.0,15.0,3,1
15.0,2.0228711901914416,16.0,2.0,3,2
13.0,2.6878474937846906,12.0,14.0,1,1
16.0,2.8610573702273894,15.0,16.0,3,1
12.0,2.668616131856803,12.0,12.0,3,1
12.0,2.411439497906128,12.0,16.0,3,2
11.0,2.5257286443082556,12.0,12.0,3,1
15.0,1.8325814637483102,10.0,8.0,3,2
16.0,2.2512917986064953,17.0,16.0,3,2
16.0,2.2512917986064953,17.0,16.0,3,1
16.0,2.4561641809223462,12.0,16.0,3,2
12.0,1.47932922708708,11.0,3.0,3,1
12.0,2.1400661634962708,11.0,12.0,3,1
10.0,1.6253112615903906,11.0,6.0,3,2
12.0,1.6094379124341003,10.0,7.0,3,2
12.0,1.9459101490553132,10.0,9.0,3,1
12.0,1.8718021769015913,12.0,12.0,3,1
12.0,0.9162907318741551,12.0,16.0,3,2
16.0,2.640484881606444,12.0,14.0,3,1
12.0,2.5217206229107165,12.0,12.0,3,1
17.0,2.401525040848949,13.0,17.0,3,1
12.0,1.7263316639055997,14.0,12.0,3,2
12.0,2.668616131856803,12.0,11.0,3,2
12.0,2.134166441369082,11.0,13.0,3,2
12.0,1.5040773967762742,12.0,13.0,3,2
12.0,1.5040773967762742,12.0,15.0,3,2
16.0,2.3513752571634776,12.0,12.0,3,1
14.0,2.134166441369082,12.0,14.0,3,1
16.0,1.9459101490553132,12.0,12.0,3,1
14.0,2.6026896854443837,14.0,8.0,3,2
12.0,1.4469189829363254,12.0,9.0,3,2
17.0,5.711486059041233,16.0,2.0,3,2
19.0,2.548663615590751,16.0,16.0,3,2
12.0,2.6210388241125804,12.0,12.0,3,2
15.0,2.175887439948088,12.0,12.0,3,1
18.0,3.005187432324746,16.0,12.0,3,1
16.0,2.8780742300857587,12.0,16.0,3,2
12.0,2.0844290831908747,12.0,12.0,3,1
12.0,2.4449523342809676,12.0,15.0,3,1
12.0,2.0955609235597192,16.0,12.0,3,1
12.0,2.749192144433385,12.0,7.0,3,2
12.0,2.327277705584417,12.0,13.0,1,1
13.0,2.5201129055226197,4.0,8.0,1,1
13.0,2.822568654544802,4.0,14.0,1,1
14.0,2.983659692319722,10.0,12.0,1,2
12.0,2.1972245773362196,12.0,12.0,1,2
12.0,2.9507349076232554,9.0,17.0,1,1
13.0,1.1314021114911006,18.0,12.0,3,2
11.0,2.5649493574615367,12.0,12.0,3,1
14.0,2.080690761080268,12.0,12.0,3,2
12.0,2.336986519711378,12.0,12.0,3,2
16.0,2.1400661634962708,12.0,14.0,3,2
14.0,2.772588722239781,12.0,12.0,3,1
12.0,1.4469189829363254,12.0,12.0,3,2
12.0,2.0215475632609334,14.0,12.0,1,1
11.0,2.6762154775821916,12.0,0.0,3,1
16.0,2.991222118076105,18.0,18.0,3,1
12.0,2.9311937524164198,8.0,8.0,3,1
18.0,3.2378938307039626,12.0,16.0,3,2
18.0,2.9811261211646287,13.0,20.0,3,2
12.0,2.9107188992270343,13.0,17.0,3,1
16.0,2.9811261211646287,14.0,14.0,3,1
12.0,2.9564715596006885,14.0,12.0,3,2
12.0,1.6094379124341003,6.0,7.0,1,2
12.0,2.574137783515943,6.0,8.0,1,1
15.0,1.4469189829363254,11.0,12.0,1,2
12.0,0.11332868530700327,12.0,12.0,1,2
16.0,2.302585092994046,20.0,17.0,3,1
14.0,1.791759469228055,12.0,12.0,3,2
13.0,2.9533465570575532,16.0,13.0,2,1
13.0,3.0596455992976437,14.0,0.0,2,1
13.0,2.028148247292285,0.0,12.0,1,2
16.0,2.6769034721053733,0.0,13.0,1,2
11.0,2.2512917986064953,9.0,5.0,3,2
12.0,2.7819200496686656,12.0,15.0,3,2
12.0,2.822568654544802,12.0,12.0,3,2
12.0,2.9047128751668225,6.0,14.0,1,1
16.0,2.6224923127405635,12.0,12.0,3,2
16.0,3.0694473113762717,12.0,4.0,3,2
17.0,2.0794415416798357,12.0,12.0,3,2
17.0,2.1656192379208883,16.0,14.0,3,2
17.0,2.668616131856803,16.0,19.0,3,2
15.0,2.822568654544802,20.0,12.0,3,1
16.0,2.70805020110221,20.0,18.0,3,2
10.0,1.749199854809259,12.0,12.0,3,1
13.0,3.449987545831587,12.0,12.0,3,1
19.0,2.4449523342809676,16.0,14.0,3,1
12.0,2.9085390618516134,16.0,14.0,1,1
12.0,0.9895411936137477,15.0,10.0,1,2
15.0,2.2407096892759584,13.0,0.0,2,2
14.0,2.080690761080268,20.0,12.0,3,1
16.0,1.007957920399979,13.0,16.0,1,1
11.0,2.302585092994046,12.0,11.0,3,1
16.0,2.3978952727983707,16.0,16.0,3,1
16.0,1.7509374747078,17.0,15.0,3,2
12.0,2.130609828254235,10.0,7.0,3,2
11.0,1.9473377010464987,9.0,12.0,3,2
15.0,2.151762203259462,14.0,15.0,1,2
13.0,2.050270164379556,10.0,14.0,1,2
12.0,1.8794650496471605,18.0,12.0,3,2
12.0,1.791759469228055,15.0,9.0,3,2
11.0,2.3739750890807185,12.0,12.0,1,1
12.0,1.8718021769015913,20.0,12.0,3,1
15.0,1.3454723665996355,11.0,12.0,3,1
12.0,1.824549292051046,10.0,10.0,1,1
15.0,1.7316555451583497,15.0,14.0,3,1
12.0,0.7793248768009977,12.0,11.0,3,2
12.0,2.5930133911138515,12.0,12.0,3,2
17.0,2.1400661634962708,12.0,16.0,3,2
12.0,2.60638654732571,12.0,12.0,3,1
12.0,3.1793030497483774,14.0,9.0,3,2
12.0,2.1102132003465894,15.0,20.0,3,1
14.0,2.668616131856803,12.0,14.0,3,1
14.0,2.3758355547336385,12.0,12.0,3,2
13.0,1.8718021769015913,12.0,5.0,3,2
20.0,3.2441536320524693,16.0,13.0,3,2
12.0,2.1482677326096886,14.0,11.0,3,1
9.0,1.7263316639055997,11.0,11.0,3,2
14.0,2.0794415416798357,14.0,14.0,3,2
13.0,2.715356776284648,12.0,14.0,3,2
17.0,2.5817308344235403,17.0,17.0,3,2
17.0,2.3758355547336385,16.0,17.0,3,2
12.0,2.1972245773362196,17.0,12.0,3,1
14.0,3.2627013044082305,12.0,16.0,1,1
16.0,3.443937535338314,12.0,12.0,3,2
13.0,2.2300144001592104,12.0,14.0,3,1
9.0,1.965712776351493,9.0,9.0,1,1
9.0,2.2741856184723477,9.0,11.0,1,1
13.0,2.3978952727983707,8.0,12.0,1,2
12.0,2.3580197998821464,9.0,14.0,1,2
15.0,1.8718021769015913,11.0,6.0,1,1
8.0,0.6312717768418578,6.0,8.0,1,1
12.0,3.029650491757452,6.0,6.0,1,1
9.0,1.749199854809259,8.0,12.0,1,2
12.0,2.5257286443082556,8.0,18.0,3,2
12.0,2.336986519711378,0.0,12.0,1,1
14.0,2.1400661634962708,0.0,12.0,1,1
13.0,1.9459101490553132,0.0,1.0,1,1
12.0,1.9416152247724325,6.0,11.0,1,2
12.0,-0.5447271754416722,8.0,12.0,1,2
15.0,1.7316555451583497,16.0,20.0,3,2
17.0,3.2204745462318978,16.0,16.0,3,1
16.0,3.2188758248682006,18.0,17.0,3,2
18.0,3.2767673032839784,16.0,16.0,3,1
14.0,2.4096441652874536,10.0,11.0,1,2
13.0,1.5260563034950492,12.0,14.0,1,2
12.0,1.9300710850255671,15.0,0.0,3,2
14.0,1.944480556245719,4.0,4.0,1,1
12.0,2.599722324216582,16.0,7.0,3,2
16.0,2.501435951739211,13.0,16.0,3,1
15.0,2.0794415416798357,16.0,8.0,3,2
18.0,2.540814281726296,18.0,17.0,3,2
12.0,2.6741486494265287,12.0,12.0,3,1
19.0,2.8914822521801917,12.0,20.0,3,2
12.0,0.8415671856782185,12.0,12.0,3,2
12.0,1.8082887711792655,12.0,8.0,3,2
12.0,1.7578579175523736,12.0,12.0,3,2
12.0,2.503073953743449,12.0,12.0,3,1
13.0,1.6094379124341003,12.0,12.0,3,2
12.0,1.0473189942805592,12.0,5.0,3,1
12.0,1.4469189829363254,8.0,12.0,3,1
12.0,1.791759469228055,8.0,8.0,3,1
18.0,3.110399348532117,12.0,16.0,3,1
14.0,2.0794415416798357,8.0,12.0,3,2
20.0,1.9530276168241774,12.0,4.0,3,2
12.0,2.2874714551839976,12.0,14.0,3,1
12.0,1.6094379124341003,12.0,12.0,3,2
12.0,2.0149030205422647,12.0,2.0,3,1
16.0,2.403334996094189,12.0,16.0,3,2
18.0,3.4420193761824107,16.0,18.0,3,2
12.0,1.4469189829363254,9.0,12.0,3,1
12.0,1.8718021769015913,9.0,8.0,3,2
13.0,1.6770965609079151,9.0,8.0,3,1
12.0,2.0149030205422647,9.0,0.0,3,1
12.0,1.9600947840472698,12.0,12.0,3,1
14.0,2.8903717578961645,12.0,12.0,3,1
15.0,2.128231705849268,12.0,12.0,3,2
12.0,2.1400661634962708,9.0,12.0,3,1
15.0,2.9391619220655967,12.0,12.0,3,2
12.0,2.3758355547336385,12.0,16.0,3,1
12.0,2.3942522815198695,12.0,12.0,3,2
12.0,2.970414465569701,11.0,14.0,3,2
18.0,3.1232455938529506,18.0,16.0,3,2
13.0,2.7013612129514133,12.0,14.0,3,1
12.0,2.402430427963762,10.0,12.0,3,1
14.0,2.1447610078004784,12.0,16.0,3,2
12.0,1.8562979903656263,12.0,12.0,3,2
19.0,2.9637254774189046,16.0,16.0,3,1
19.0,2.9564715596006885,16.0,20.0,3,1
12.0,2.553343811341229,12.0,14.0,3,1
12.0,2.995732273553991,12.0,12.0,3,1
14.0,2.1972245773362196,12.0,12.0,3,1
14.0,1.6094379124341003,16.0,14.0,3,1
13.0,2.402430427963762,8.0,12.0,3,2
15.0,2.70805020110221,16.0,12.0,3,1
12.0,1.791759469228055,10.0,10.0,3,2
8.0,1.6582280766035324,6.0,9.0,3,2
14.0,2.509599262378372,12.0,16.0,3,2
16.0,2.4449523342809676,12.0,16.0,3,1
15.0,2.075684492802124,12.0,12.0,3,2
16.0,2.995732273553991,12.0,13.0,3,2
14.0,2.9564715596006885,11.0,14.0,3,1
12.0,1.5973653311998313,10.0,12.0,3,2
12.0,1.6770965609079151,12.0,0.0,3,2
16.0,2.457877977400081,16.0,14.0,3,2
16.0,2.5257286443082556,16.0,13.0,3,1
18.0,2.733067964077498,15.0,16.0,3,2
18.0,2.481567748522486,12.0,16.0,3,2
14.0,1.8261608959453874,16.0,12.0,3,1
12.0,2.5273273656719524,12.0,12.0,3,1
15.0,2.8130106367386967,13.0,16.0,3,1
11.0,2.302585092994046,9.0,9.0,3,1
12.0,2.8936995479888394,9.0,4.0,3,2
12.0,2.772588722239781,17.0,12.0,3,1
12.0,2.2192034840549946,12.0,12.0,3,2
12.0,2.418588768750352,12.0,12.0,3,1
12.0,2.3749057545736716,8.0,0.0,3,1
12.0,2.0149030205422647,8.0,11.0,3,2
12.0,2.485739636091892,14.0,12.0,3,1
16.0,1.9754689512968577,14.0,15.0,3,2
12.0,2.302585092994046,14.0,3.0,3,1
16.0,1.6639260977181702,14.0,13.0,2,2
16.0,0.8109302162163288,15.0,16.0,3,2
12.0,2.21375387928743,12.0,0.0,3,1
12.0,1.9615022438151495,12.0,12.0,3,1
14.0,2.4475508632442313,10.0,12.0,3,1
12.0,1.944480556245719,12.0,12.0,3,2
12.0,2.169053700369523,16.0,12.0,3,2
14.0,2.0794415416798357,12.0,6.0,3,2
12.0,1.9558604799084813,17.0,12.0,3,1
12.0,1.6094379124341003,12.0,12.0,3,2
13.0,2.2512917986064953,3.0,2.0,3,1
13.0,1.8325814637483102,12.0,12.0,3,2
15.0,2.2407096892759584,15.0,12.0,3,2
12.0,1.6094379124341003,12.0,1.0,3,2
19.0,1.7047480922384253,14.0,16.0,3,2
12.0,2.363680192353857,12.0,0.0,3,1
12.0,1.5040773967762742,12.0,12.0,3,1
12.0,1.5040773967762742,12.0,12.0,3,2
16.0,2.431857428698185,16.0,12.0,3,2
19.0,3.2378938307039626,18.0,17.0,3,1
12.0,1.9947003132247452,9.0,12.0,3,2
12.0,1.4469189829363254,12.0,12.0,3,2
12.0,2.0425181875752383,14.0,14.0,3,1
13.0,1.6094379124341003,8.0,14.0,3,1
17.0,2.6525374911719513,16.0,2.0,3,2
12.0,1.9459101490553132,9.0,13.0,3,1
16.0,2.6397713603489157,11.0,16.0,3,1
12.0,2.7053799725463312,11.0,12.0,3,1
12.0,1.6389967146756448,16.0,9.0,3,2
13.0,1.7227665977411035,14.0,13.0,3,1
19.0,2.2905125117597764,10.0,14.0,3,2
11.0,1.7047480922384253,14.0,14.0,3,1
12.0,2.302585092994046,15.0,7.0,3,1
12.0,2.9564715596006885,12.0,12.0,3,1
12.0,2.302585092994046,9.0,17.0,3,2
18.0,3.1441522786722644,17.0,16.0,3,1
14.0,1.4469189829363254,12.0,18.0,3,1
18.0,2.599722324216582,20.0,17.0,3,2
17.0,2.6108048166633746,13.0,18.0,3,1
12.0,2.302585092994046,8.0,16.0,3,1
12.0,2.0149030205422647,12.0,12.0,3,2
16.0,2.9014215940827497,12.0,17.0,3,1
16.0,2.169053700369523,8.0,12.0,3,2
11.0,1.6752256529721035,7.0,2.0,3,1
12.0,2.533696813957432,12.0,12.0,3,1
16.0,2.8384934971274993,12.0,18.0,3,1
12.0,2.262804222982201,12.0,16.0,2,2
13.0,1.2029723039923526,13.0,12.0,3,1
15.0,2.390595970316759,12.0,12.0,3,2
12.0,2.0918640616783932,12.0,9.0,3,2
12.0,1.791759469228055,4.0,14.0,3,2
12.0,2.5915163848462583,12.0,13.0,3,1
17.0,2.822568654544802,16.0,15.0,3,1
12.0,1.5933085305042167,9.0,12.0,3,2
13.0,1.9065751436566365,9.0,12.0,3,2
12.0,0.9400072584914712,9.0,12.0,3,2
12.0,1.8794650496471605,10.0,10.0,3,2
12.0,2.7376090033437546,10.0,12.0,3,2
12.0,2.817801065061329,12.0,18.0,3,1
12.0,0.3148107398400336,10.0,13.0,3,2
12.0,1.5040773967762742,12.0,12.0,3,2
12.0,1.9095425048844386,12.0,13.0,3,2
12.0,1.791759469228055,11.0,12.0,3,1
12.0,2.505525936990736,9.0,12.0,3,1
12.0,1.8870696490323797,11.0,6.0,3,2
16.0,2.1102132003465894,13.0,12.0,3,2
12.0,2.3243465847755584,12.0,12.0,3,1
12.0,2.1701959049483,12.0,14.0,3,1
12.0,2.5305171610400525,12.0,12.0,3,1
14.0,2.626116818339524,12.0,12.0,3,2
12.0,2.080690761080268,12.0,12.0,3,1
10.0,2.3174737054877963,12.0,12.0,3,1
9.0,1.9810014688665833,5.0,9.0,3,1
12.0,2.558776498354456,12.0,10.0,3,1
10.0,2.149433913499871,12.0,12.0,3,2
12.0,2.551006451492524,12.0,12.0,3,1
12.0,2.163323025660538,12.0,12.0,3,2
13.0,2.8780742300857587,12.0,16.0,3,2
12.0,2.5824869781268642,10.0,12.0,3,1
12.0,3.159125820462427,8.0,12.0,3,1
12.0,2.262804222982201,12.0,12.0,3,2
13.0,2.224623551524334,10.0,12.0,3,2
